carat,cut,color,clarity,depth,table,price,x,y,z,price_capped,volume
0.61,Premium,D,VS2,62.3,55.0,2251,5.47,5.42,3.39,2251.0,100.50468599999999
0.78,Very Good,H,SI2,61.8,59.0,2252,5.85,5.9,3.63,2252.0,125.28945
0.72,Very Good,E,SI2,62.3,58.0,2252,5.7,5.76,3.57,2252.0,117.21024
0.72,Ideal,H,SI2,60.8,56.0,2252,5.79,5.83,3.53,2252.0,119.15762099999998
0.76,Ideal,F,SI2,61.6,57.0,2253,5.91,5.85,3.62,2253.0,125.15606999999999
0.7,Good,H,VS2,61.4,56.0,2253,5.73,5.8,3.54,2253.0,117.64836000000001
0.52,Very Good,E,VVS2,61.2,58.0,2254,5.17,5.19,3.17,2254.0,85.058391
0.59,Very Good,D,VS1,62.6,58.0,2254,5.34,5.39,3.36,2254.0,96.70953599999999
0.72,Good,D,SI2,64.1,57.0,2254,5.64,5.71,3.64,2254.0,117.224016
0.52,Ideal,G,VS2,62.0,55.0,2255,5.16,5.19,3.21,2255.0,85.965084
0.73,Ideal,F,SI2,61.5,55.0,2255,5.79,5.85,3.58,2255.0,121.25997
0.73,Ideal,F,SI2,60.5,59.0,2255,5.83,5.88,3.54,2255.0,121.352616
0.71,Ideal,I,SI1,61.4,56.0,2255,5.73,5.77,3.53,2255.0,116.70921299999999
0.71,Ideal,I,SI1,61.7,55.0,2255,5.74,5.77,3.55,2255.0,117.57528999999998
0.59,Very Good,G,VVS1,61.5,55.0,2256,5.4,5.43,3.33,2256.0,97.64226
0.71,Very Good,E,SI2,61.9,63.0,2256,5.69,5.74,3.54,2256.0,115.61852400000001
0.58,Ideal,G,VVS1,61.3,56.0,2256,5.36,5.4,3.3,2256.0,95.51520000000001
0.73,Premium,E,SI2,62.2,55.0,2256,5.81,5.71,3.58,2256.0,118.766858
0.57,Ideal,E,SI1,61.9,57.0,2257,5.35,5.31,3.3,2257.0,93.74804999999998
0.7,Very Good,E,SI2,62.0,60.0,2257,5.67,5.72,3.53,2257.0,114.486372
0.77,Ideal,J,VS2,62.5,57.0,2257,5.8,5.91,3.66,2257.0,125.45748
0.77,Ideal,J,SI1,62.0,57.0,2257,5.84,5.87,3.63,2257.0,124.43930399999999
1.01,Premium,F,I1,62.6,57.0,2257,6.42,6.3,3.99,2257.0,161.37954
0.71,Ideal,E,SI1,61.6,53.0,2258,5.79,5.73,3.55,2258.0,117.777285
0.73,Ideal,J,VS2,62.0,56.0,2258,5.76,5.79,3.58,2258.0,119.39443200000001
0.71,Good,G,VS2,64.1,56.0,2258,5.64,5.6,3.6,2258.0,113.70239999999998
0.71,Good,F,SI1,64.3,58.0,2258,5.61,5.55,3.59,2258.0,111.776445
0.67,Good,D,SI1,63.8,57.0,2258,5.53,5.48,3.51,2258.0,106.36844400000001
0.71,Ideal,H,SI2,59.4,57.0,2258,5.87,5.81,3.47,2258.0,118.343309
0.71,Very Good,H,SI1,60.1,63.0,2258,5.72,5.69,3.43,2258.0,111.635524
0.71,Very Good,H,SI2,63.2,58.0,2259,5.63,5.67,3.57,2259.0,113.961897
0.53,Ideal,F,VVS2,61.0,56.0,2259,5.26,5.24,3.2,2259.0,88.19968
0.55,Ideal,F,VVS2,60.7,56.0,2259,5.31,5.34,3.23,2259.0,91.58794199999998
0.57,Ideal,G,VVS1,62.0,55.0,2259,5.33,5.35,3.31,2259.0,94.386305
0.7,Ideal,F,SI2,62.0,55.0,2259,5.69,5.73,3.54,2259.0,115.41709800000001
0.83,Very Good,G,SI2,63.1,61.0,2259,5.96,5.92,3.75,2259.0,132.312
0.5,Very Good,G,VVS2,60.0,56.0,2260,5.18,5.21,3.12,2260.0,84.201936
1.07,Premium,I,I1,59.8,59.0,2260,6.68,6.62,3.98,2260.0,176.001968
0.56,Ideal,F,VVS2,62.2,54.3,2260,5.26,5.29,3.28,2260.0,91.26731199999999
0.62,Ideal,E,VS2,61.9,57.0,2260,5.47,5.44,3.38,2260.0,100.577984
0.73,Ideal,H,SI2,61.6,57.0,2260,5.79,5.81,3.57,2260.0,120.09444299999998
0.74,Very Good,F,SI2,63.1,55.0,2261,5.77,5.74,3.63,2261.0,120.22487399999999
0.74,Very Good,G,SI2,62.8,59.0,2262,5.71,5.76,3.6,2262.0,118.40256000000001
0.71,Ideal,F,SI1,62.5,57.0,2262,5.68,5.74,3.57,2262.0,116.393424
0.71,Ideal,D,SI2,60.2,57.0,2262,5.77,5.83,3.49,2262.0,117.400459
0.71,Premium,F,SI1,60.3,60.0,2262,5.76,5.79,3.48,2262.0,116.059392
0.77,Very Good,I,VS2,63.4,58.0,2262,5.81,5.74,3.66,2262.0,122.058804
0.76,Premium,J,VS1,61.1,58.0,2262,5.91,5.85,3.59,2262.0,124.11886499999999
0.77,Good,H,SI2,58.6,64.0,2262,6.01,5.93,3.5,2262.0,124.73755
0.72,Premium,I,SI1,61.5,59.0,2262,5.78,5.73,3.54,2262.0,117.24267600000002
0.7,Very Good,E,SI2,62.0,59.0,2263,5.61,5.68,3.5,2263.0,111.5268
0.7,Very Good,E,SI2,61.5,60.0,2263,5.65,5.7,3.49,2263.0,112.39545000000003
0.7,Very Good,E,SI2,59.8,58.0,2263,5.72,5.85,3.46,2263.0,115.77851999999999
0.7,Very Good,E,SI2,62.6,55.0,2263,5.62,5.69,3.54,2263.0,113.201412
0.8,Very Good,H,SI2,59.7,58.0,2263,6.03,6.09,3.62,2263.0,132.93617400000002
0.58,Ideal,F,VVS2,61.8,56.0,2263,5.37,5.41,3.33,2263.0,96.74216100000001
0.53,Ideal,E,VVS2,61.9,55.0,2263,5.19,5.22,3.22,2263.0,87.235596
0.6,Ideal,D,SI1,61.4,55.0,2263,5.45,5.47,3.35,2263.0,99.868525
0.6,Ideal,D,SI1,61.7,56.0,2263,5.39,5.44,3.34,2263.0,97.93414399999999
0.7,Very Good,F,SI1,63.3,59.0,2264,5.57,5.62,3.54,2264.0,110.81403600000002
0.7,Very Good,F,SI1,63.5,59.0,2264,5.59,5.65,3.57,2264.0,112.753095
0.7,Very Good,F,SI1,63.4,59.0,2264,5.59,5.64,3.56,2264.0,112.23825599999999
0.7,Very Good,F,SI1,61.1,59.0,2264,5.68,5.78,3.5,2264.0,114.90639999999999
0.7,Ideal,F,SI1,59.9,57.0,2264,5.74,5.82,3.46,2264.0,115.587528
0.7,Premium,F,SI1,60.5,58.0,2264,5.77,5.84,3.51,2264.0,118.27576799999999
0.71,Ideal,G,SI2,61.5,55.0,2264,5.74,5.78,3.54,2264.0,117.447288
0.71,Ideal,G,SI2,61.1,56.0,2264,5.75,5.77,3.52,2264.0,116.78479999999998
0.7,Good,D,SI2,63.3,56.0,2264,5.6,5.65,3.56,2264.0,112.6384
0.77,Good,I,SI1,62.3,55.0,2264,5.88,5.93,3.68,2264.0,128.31571200000002
0.7,Good,F,SI1,58.7,61.0,2264,5.77,5.81,3.4,2264.0,113.98057999999999
0.7,Premium,J,IF,60.5,59.0,2264,5.73,5.67,3.45,2264.0,112.087395
0.74,Very Good,H,SI2,63.1,56.0,2264,5.78,5.75,3.64,2264.0,120.97540000000001
1.0,Premium,G,I1,59.0,60.0,2264,6.49,6.43,3.82,2264.0,159.411274
0.78,Very Good,H,SI2,63.5,56.0,2265,5.82,5.86,3.71,2265.0,126.53029200000002
0.72,Very Good,G,SI1,62.8,59.0,2265,5.69,5.74,3.59,2265.0,117.251554
0.72,Premium,E,SI1,62.1,58.0,2265,5.69,5.72,3.54,2265.0,115.215672
0.72,Ideal,E,SI1,59.8,57.0,2265,5.86,5.91,3.52,2265.0,121.90675200000001
0.71,Ideal,I,VS2,63.1,57.0,2265,5.66,5.71,3.59,2265.0,116.023774
0.72,Ideal,I,VS1,62.3,55.0,2265,5.79,5.69,3.58,2265.0,117.94345800000002
0.61,Very Good,D,VS2,61.5,57.0,2266,5.45,5.48,3.36,2266.0,100.34976
0.71,Very Good,H,SI1,60.7,60.0,2266,5.73,5.76,3.49,2266.0,115.18675200000001
0.71,Very Good,G,SI1,61.2,61.0,2266,5.66,5.71,3.48,2266.0,112.46872800000001
0.53,Ideal,D,VS2,61.6,56.0,2266,5.2,5.22,3.21,2266.0,87.13224
0.71,Ideal,G,SI2,61.7,55.0,2266,5.71,5.74,3.53,2266.0,115.69716199999999
0.71,Ideal,G,SI2,62.3,56.0,2266,5.68,5.72,3.55,2266.0,115.33807999999998
0.55,Good,F,IF,60.8,60.0,2266,5.26,5.36,3.23,2266.0,91.065328
0.71,Premium,I,VS1,61.9,59.0,2266,5.71,5.67,3.52,2266.0,113.96246400000001
0.71,Very Good,F,SI2,63.4,57.0,2266,5.7,5.63,3.59,2266.0,115.20669
0.71,Ideal,I,VS1,62.0,58.0,2266,5.75,5.72,3.55,2266.0,116.7595
0.7,Very Good,F,SI1,62.3,57.0,2267,5.62,5.65,3.51,2267.0,111.45303000000001
0.52,Ideal,G,IF,61.7,56.0,2267,5.15,5.19,3.19,2267.0,85.26391500000001
0.7,Good,G,SI2,60.1,65.0,2268,5.7,5.65,3.41,2268.0,109.81905000000002
0.7,Premium,H,SI1,62.2,57.0,2268,5.74,5.71,3.56,2268.0,116.68042399999999
0.55,Ideal,F,VVS2,62.0,55.0,2268,5.26,5.29,3.27,2268.0,90.989058
0.7,Ideal,I,VS2,62.2,55.0,2268,5.73,5.69,3.55,2268.0,115.74313500000001
0.7,Ideal,G,SI2,62.6,56.0,2268,5.69,5.66,3.55,2268.0,114.32917
0.7,Good,I,VS2,63.9,65.0,2268,5.6,5.56,3.56,2268.0,110.84415999999999
0.7,Premium,G,SI2,58.0,60.0,2268,5.91,5.88,3.42,2268.0,118.847736
0.7,Good,I,VS2,57.5,62.0,2268,5.81,5.78,3.33,2268.0,111.82739400000001
0.7,Premium,G,SI2,60.0,60.0,2268,5.69,5.65,3.51,2268.0,112.84123500000001
0.7,Premium,F,SI1,62.5,62.0,2268,5.63,5.57,3.5,2268.0,109.75685
0.7,Premium,I,VS2,60.8,59.0,2268,5.71,5.68,3.46,2268.0,112.217488
0.7,Fair,H,VS2,65.0,56.0,2268,5.6,5.5,3.61,2268.0,111.18799999999999
0.7,Premium,G,SI2,58.5,60.0,2268,5.85,5.81,3.41,2268.0,115.90078499999998
0.7,Premium,G,SI2,61.9,58.0,2268,5.64,5.6,3.48,2268.0,109.91231999999998
0.75,Premium,G,SI2,62.7,58.0,2268,5.82,5.76,3.63,2268.0,121.689216
0.7,Premium,F,SI1,61.8,59.0,2268,5.76,5.67,3.53,2268.0,115.28697599999998
0.73,Ideal,H,SI1,62.9,56.0,2269,5.79,5.75,3.63,2269.0,120.85177499999999
0.53,Ideal,F,VVS2,61.0,57.0,2269,5.23,5.26,3.22,2269.0,88.581556
0.6,Very Good,F,VS2,60.8,56.0,2270,5.45,5.48,3.32,2270.0,99.15512000000001
0.6,Very Good,E,VS1,60.0,58.0,2270,5.5,5.56,3.32,2270.0,101.52559999999998
0.7,Ideal,I,VS2,61.4,56.0,2270,5.72,5.75,3.52,2270.0,115.7728
0.7,Ideal,G,SI2,61.2,56.0,2270,5.73,5.78,3.52,2270.0,116.58028800000002
0.6,Ideal,H,IF,61.9,56.0,2270,5.4,5.45,3.36,2270.0,98.88480000000001
0.67,Good,E,VS2,61.6,61.0,2270,5.57,5.6,3.44,2270.0,107.30048
0.71,Ideal,I,VS2,62.1,57.0,2270,5.72,5.64,3.53,2270.0,113.88062399999998
0.71,Good,I,VS2,64.3,63.0,2270,5.63,5.56,3.6,2270.0,112.69008
0.78,Very Good,I,SI2,60.6,58.0,2271,5.92,5.97,3.6,2271.0,127.23263999999999
0.53,Ideal,E,VVS2,62.9,54.0,2271,5.19,5.15,3.25,2271.0,86.86762500000002
0.54,Ideal,G,IF,62.3,56.0,2271,5.19,5.21,3.24,2271.0,87.60927600000001
0.54,Ideal,G,IF,62.5,57.0,2271,5.16,5.2,3.24,2271.0,86.93568
0.7,Good,I,VS1,64.4,60.0,2271,5.51,5.58,3.57,2271.0,109.76250599999999
0.7,Good,I,VS1,64.3,58.0,2271,5.56,5.61,3.59,2271.0,111.977844
0.71,Premium,E,SI2,61.8,57.0,2271,5.73,5.67,3.52,2271.0,114.361632
0.5,Ideal,D,VVS2,61.0,56.0,2272,5.11,5.15,3.13,2272.0,82.37064500000001
0.71,Ideal,I,VS2,62.0,54.0,2272,5.73,5.77,3.56,2272.0,117.701076
0.7,Very Good,I,VS2,62.3,58.0,2273,5.58,5.65,3.5,2273.0,110.34450000000001
0.7,Very Good,H,SI1,60.9,59.0,2273,5.72,5.75,3.49,2273.0,114.7861
0.75,Premium,I,SI1,62.0,60.0,2273,5.8,5.75,3.57,2273.0,119.0595
0.7,Premium,E,SI2,62.1,59.0,2273,5.65,5.63,3.5,2273.0,111.33324999999999
0.7,Premium,E,SI2,62.9,59.0,2273,5.71,5.64,3.57,2273.0,114.969708
0.53,Ideal,E,VVS2,62.2,54.0,2273,5.19,5.23,3.24,2273.0,87.94558800000001
0.53,Ideal,F,VVS1,62.1,53.2,2273,5.17,5.21,3.22,2273.0,86.732954
0.7,Fair,G,VS2,57.3,63.0,2273,5.78,5.84,3.33,2273.0,112.40481600000001
0.7,Very Good,E,SI2,63.1,56.0,2273,5.66,5.63,3.56,2273.0,113.442248
0.61,Very Good,F,VVS2,60.5,58.5,2274,5.44,5.64,3.34,2274.0,102.47654399999999
0.71,Very Good,G,SI1,63.3,56.0,2274,5.66,5.69,3.59,2274.0,115.61738600000001
0.71,Very Good,G,SI1,62.7,58.0,2274,5.7,5.72,3.58,2274.0,116.72232
0.7,Ideal,E,VS2,61.4,57.0,2274,5.72,5.78,3.53,2274.0,116.70744799999999
0.75,Very Good,F,SI2,60.5,57.0,2274,5.88,5.95,3.58,2274.0,125.24987999999999
0.75,Premium,F,SI2,60.9,58.0,2274,5.88,5.91,3.59,2274.0,124.755372
0.7,Very Good,I,VS1,62.4,59.0,2274,5.55,5.64,3.49,2274.0,109.24398
0.7,Good,I,VS1,63.2,55.0,2274,5.58,5.63,3.54,2274.0,111.210516
0.71,Fair,G,VS2,65.7,56.0,2274,5.51,5.54,3.63,2274.0,110.80720199999999
0.81,Premium,G,SI2,59.0,57.0,2274,6.14,6.1,3.61,2274.0,135.20893999999998
0.57,Premium,E,VS2,62.2,59.0,2274,5.29,5.26,3.28,2274.0,91.26731199999999
0.54,Ideal,G,VS1,60.7,57.0,2274,5.29,5.26,3.2,2274.0,89.04128
0.5,Very Good,E,VVS2,62.4,55.0,2275,5.08,5.11,3.18,2275.0,82.54898400000002
0.48,Very Good,E,VVS1,60.6,56.0,2275,5.13,5.06,3.09,2275.0,80.20960199999999
0.7,Very Good,E,SI1,61.3,61.0,2275,5.66,5.7,3.48,2275.0,112.27176
0.77,Ideal,G,SI2,61.2,57.0,2275,5.94,5.98,3.65,2275.0,129.65238000000002
0.77,Premium,I,VS2,61.6,58.0,2275,5.92,5.96,3.66,2275.0,129.136512
0.53,Ideal,F,VVS2,61.4,56.0,2275,5.19,5.23,3.2,2275.0,86.85984000000002
0.52,Ideal,E,VS1,61.8,56.0,2275,5.17,5.19,3.2,2275.0,85.86336
0.66,Good,F,VS2,61.5,60.8,2275,5.55,5.6,3.43,2275.0,106.6044
0.66,Good,G,VS1,59.6,60.2,2275,5.66,5.71,3.38,2275.0,109.23686800000002
0.79,Premium,H,SI1,61.8,59.0,2275,5.97,5.91,3.67,2275.0,129.487509
0.71,Premium,F,SI2,62.1,60.0,2275,5.7,5.66,3.53,2275.0,113.88485999999999
0.7,Very Good,H,VS2,62.9,58.0,2276,5.6,5.65,3.54,2276.0,112.0056
0.7,Very Good,H,VS2,62.3,56.0,2276,5.66,5.7,3.54,2276.0,114.20748
0.7,Very Good,G,SI1,62.8,57.0,2276,5.62,5.66,3.54,2276.0,112.604568
0.7,Very Good,G,SI1,63.0,59.0,2276,5.64,5.67,3.56,2276.0,113.84452799999998
0.7,Ideal,I,VVS2,62.5,54.0,2276,5.69,5.74,3.57,2276.0,116.598342
0.7,Ideal,I,VVS2,62.1,58.0,2276,5.63,5.68,3.51,2276.0,112.24418399999998
0.73,Ideal,F,SI2,62.1,56.0,2276,5.77,5.8,3.59,2276.0,120.14293999999997
0.73,Ideal,F,SI2,62.7,57.0,2276,5.75,5.79,3.62,2276.0,120.51884999999999
0.7,Ideal,G,SI1,62.1,58.0,2276,5.67,5.69,3.53,2276.0,113.885919
0.7,Ideal,G,SI1,62.4,56.0,2276,5.66,5.69,3.54,2276.0,114.00711600000001
0.7,Good,I,SI1,58.5,61.0,2276,5.76,5.82,3.39,2276.0,113.64364800000001
0.74,Very Good,J,IF,60.3,58.0,2277,5.82,5.86,3.52,2277.0,120.05030400000001
0.72,Good,H,SI1,63.7,59.0,2277,5.63,5.68,3.6,2277.0,115.12223999999999
0.72,Premium,H,SI1,62.7,59.0,2277,5.69,5.73,3.58,2277.0,116.72124600000001
0.72,Very Good,H,SI1,61.5,56.0,2277,5.77,5.8,3.56,2277.0,119.13895999999998
0.74,Very Good,G,SI2,63.0,56.0,2277,5.75,5.77,3.63,2277.0,120.43432499999997
0.71,Very Good,H,VS1,62.8,58.0,2277,5.67,5.7,3.57,2277.0,115.37883000000001
0.79,Ideal,I,SI2,62.1,56.0,2277,5.92,5.97,3.69,2277.0,130.413456
0.55,Premium,E,VS1,59.6,60.0,2277,5.41,5.36,3.15,2277.0,91.34244000000001
0.7,Very Good,F,SI1,59.1,59.0,2278,5.76,5.91,3.45,2278.0,117.44352000000002
0.7,Very Good,F,SI1,63.1,54.0,2278,5.64,5.67,3.57,2278.0,114.16431599999999
0.77,Very Good,F,SI2,61.1,59.0,2278,5.85,5.95,3.59,2278.0,124.95892499999998
0.75,Good,E,SI2,63.2,57.0,2278,5.76,5.82,3.66,2278.0,122.69491200000002
0.75,Ideal,E,SI2,62.1,57.0,2278,5.81,5.85,3.62,2278.0,123.03836999999999
0.73,Ideal,G,SI1,61.6,57.0,2278,5.81,5.79,3.57,2278.0,120.09444299999998
0.61,Ideal,E,VS2,62.2,54.0,2278,5.51,5.49,3.42,2278.0,103.454658
0.85,Good,J,SI1,59.2,64.0,2278,6.17,6.13,3.64,2278.0,137.672444
0.73,Fair,H,VS2,65.9,55.0,2278,5.68,5.64,3.74,2278.0,119.81164799999999
0.73,Ideal,H,SI2,62.3,56.0,2278,5.78,5.72,3.58,2278.0,118.360528
0.73,Premium,E,SI2,61.8,58.0,2278,5.76,5.71,3.54,2278.0,116.429184
0.7,Very Good,H,VS1,60.3,63.0,2279,5.73,5.77,3.47,2279.0,114.72548700000002
0.56,Premium,E,VVS2,61.5,58.0,2279,5.3,5.33,3.27,2279.0,92.37423
0.56,Ideal,G,IF,62.0,56.0,2279,5.28,5.33,3.29,2279.0,92.588496
0.72,Ideal,J,IF,62.0,55.0,2279,5.74,5.77,3.57,2279.0,118.23768599999998
0.71,Very Good,D,SI2,61.8,63.0,2279,5.73,5.67,3.52,2279.0,114.361632
0.53,Very Good,E,VVS2,62.3,55.0,2280,5.18,5.22,3.23,2280.0,87.33790799999998
1.0,Fair,F,I1,68.0,57.0,2280,6.14,6.05,4.15,2280.0,154.16005
0.7,Very Good,G,SI1,62.7,55.0,2281,5.63,5.66,3.54,2281.0,112.80493200000001
0.7,Very Good,E,SI2,59.5,56.0,2281,5.79,5.81,3.45,2281.0,116.057655
0.56,Ideal,F,VVS2,62.3,54.0,2281,5.29,5.34,3.31,2281.0,93.502866
0.53,Good,F,VVS2,62.5,65.0,2281,5.11,5.17,3.21,2281.0,84.804027
0.74,Very Good,E,SI2,63.0,58.0,2282,5.73,5.77,3.62,2282.0,119.684802
0.7,Good,G,VS2,63.1,58.0,2282,5.66,5.69,3.58,2282.0,115.29533200000002
0.7,Very Good,G,VS2,58.2,60.0,2282,5.84,5.78,3.38,2282.0,114.09257600000001
0.71,Good,F,SI2,64.5,55.6,2282,5.58,5.61,3.6,2282.0,112.69368000000001
0.71,Good,H,SI1,58.4,62.1,2282,5.8,5.83,3.4,2282.0,114.96759999999999
0.65,Ideal,E,VS2,62.0,56.0,2282,5.6,5.57,3.46,2282.0,107.92432
0.77,Premium,F,SI2,62.2,58.0,2282,5.9,5.85,3.66,2282.0,126.32490000000001
0.81,Very Good,J,VS2,60.4,59.0,2283,6.04,6.11,3.67,2283.0,135.43914800000002
0.71,Good,I,VVS2,63.7,56.0,2283,5.68,5.63,3.6,2283.0,115.12223999999999
0.71,Premium,G,SI1,62.3,56.0,2283,5.69,5.65,3.53,2283.0,113.48420500000002
0.5,Ideal,F,VVS2,61.8,53.0,2283,5.13,5.18,3.19,2283.0,84.76914599999999
0.61,Ideal,F,VS1,61.8,57.0,2283,5.43,5.47,3.37,2283.0,100.096077
0.7,Ideal,E,SI2,62.5,54.0,2283,5.68,5.71,3.56,2283.0,115.460768
0.82,Premium,J,SI1,61.2,58.0,2283,6.04,5.99,3.68,2283.0,133.140928
0.59,Ideal,G,VVS2,62.2,56.0,2283,5.39,5.35,3.34,2283.0,96.31390999999999
0.92,Fair,H,SI2,66.1,57.0,2283,6.22,6.0,4.05,2283.0,151.146
0.72,Very Good,D,SI1,62.9,58.0,2285,5.7,5.72,3.59,2285.0,117.04835999999999
0.7,Premium,G,SI1,61.6,58.0,2285,5.71,5.65,3.5,2285.0,112.91525000000001
0.7,Premium,G,SI1,61.6,61.0,2285,5.7,5.63,3.49,2285.0,111.99759000000002
0.61,Ideal,E,VS1,61.7,55.0,2285,5.45,5.47,3.37,2285.0,100.464755
0.7,Ideal,H,SI2,60.4,58.0,2285,5.82,5.77,3.5,2285.0,117.53490000000001
0.61,Ideal,G,VS2,61.6,55.0,2286,5.46,5.48,3.37,2286.0,100.83309600000001
0.7,Very Good,H,VS2,60.0,55.0,2287,5.73,5.77,3.45,2287.0,114.06424500000001
0.27,Ideal,H,VS2,60.5,57.0,397,4.17,4.19,2.53,397.0,44.204919
0.27,Premium,G,VS2,62.4,59.0,397,4.11,4.13,2.57,397.0,43.623951
0.26,Very Good,H,VS1,62.0,56.0,399,4.08,4.11,2.54,399.0,42.592752000000004
0.25,Very Good,D,VS2,61.1,60.0,399,4.07,4.11,2.5,399.0,41.819250000000004
0.27,Very Good,G,VS1,58.8,57.0,399,4.25,4.36,2.53,399.0,46.8809
0.24,Good,F,VS1,62.5,60.0,399,3.96,3.98,2.48,399.0,39.086784
0.25,Good,D,VS1,57.6,60.0,399,4.15,4.18,2.4,399.0,41.6328
0.31,Ideal,J,VS2,61.8,54.1,400,4.35,4.38,2.7,400.0,51.443099999999994
0.31,Ideal,J,VS2,62.1,53.6,400,4.36,4.39,2.72,400.0,52.061888
0.23,Very Good,E,VS2,62.4,60.0,400,3.9,3.92,2.44,400.0,37.30272
0.23,Premium,E,VS1,61.8,60.0,400,3.91,3.95,2.43,400.0,37.53013500000001
0.26,Very Good,F,SI1,61.3,55.0,401,4.15,4.21,2.56,401.0,44.72704000000001
0.26,Very Good,F,SI1,61.4,56.0,401,4.13,4.16,2.54,401.0,43.63923200000001
0.3,Ideal,E,SI2,62.1,54.0,401,4.32,4.35,2.69,401.0,50.55047999999999
0.3,Ideal,E,SI2,62.1,55.0,401,4.3,4.33,2.68,401.0,49.898920000000004
0.3,Ideal,E,SI2,62.0,54.0,401,4.33,4.35,2.69,401.0,50.667494999999995
0.3,Ideal,E,SI2,60.9,59.0,401,4.29,4.32,2.62,401.0,48.55593600000001
0.25,Good,H,VVS1,60.6,64.0,401,4.05,4.07,2.46,401.0,40.549409999999995
0.23,Very Good,D,VS2,61.6,58.0,402,3.96,3.99,2.45,402.0,38.710980000000006
0.23,Very Good,D,VS2,63.1,58.0,402,3.91,3.95,2.48,402.0,38.30236
0.23,Very Good,D,VS2,62.9,57.0,402,3.92,3.97,2.48,402.0,38.594752
0.23,Very Good,E,VS2,60.8,58.0,402,3.98,4.02,2.43,402.0,38.879028
0.23,Very Good,E,VS2,60.5,58.0,402,3.92,3.95,2.38,402.0,36.85192
0.23,Very Good,E,VS2,60.8,58.0,402,3.97,4.05,2.44,402.0,39.23154
0.23,Very Good,F,VS2,63.4,56.0,402,3.84,3.89,2.45,402.0,36.597120000000004
0.23,Very Good,F,VS2,61.0,59.0,402,3.95,3.99,2.42,402.0,38.14041
0.23,Very Good,F,VS2,59.1,59.0,402,4.02,4.07,2.39,402.0,39.103746
0.23,Very Good,F,VS2,61.6,59.0,402,3.96,4.0,2.45,402.0,38.808
0.23,Very Good,F,VS2,59.4,57.0,402,4.06,4.09,2.42,402.0,40.185068
0.23,Very Good,F,VS1,61.9,58.0,402,3.9,4.02,2.45,402.0,38.4111
0.31,Premium,G,VS2,61.2,58.0,544,4.32,4.37,2.66,544.0,50.21654400000001
0.31,Good,G,VS2,63.6,56.0,544,4.26,4.29,2.72,544.0,49.709087999999994
0.31,Good,E,SI1,63.7,57.0,544,4.29,4.31,2.74,544.0,50.662326
0.31,Ideal,H,VS1,62.2,57.0,544,4.34,4.37,2.71,544.0,51.397318000000006
0.31,Ideal,G,VS2,61.7,57.0,544,4.33,4.36,2.68,544.0,50.59518400000001
0.31,Very Good,E,SI1,63.0,57.0,544,4.29,4.32,2.71,544.0,50.223888
0.31,Ideal,E,SI1,62.7,57.0,544,4.29,4.32,2.7,544.0,50.03856000000001
0.31,Good,E,SI1,63.6,57.0,544,4.28,4.3,2.73,544.0,50.24292
0.31,Good,H,VS1,63.2,57.0,544,4.29,4.32,2.72,544.0,50.40921600000001
0.31,Premium,E,VS2,60.5,60.0,544,4.34,4.39,2.64,544.0,50.298863999999995
0.31,Good,E,SI1,63.5,55.0,544,4.31,4.35,2.75,544.0,51.55837499999999
0.31,Very Good,G,VS2,63.0,54.0,544,4.33,4.37,2.74,544.0,51.846554000000005
0.31,Premium,H,VS1,62.4,58.0,544,4.32,4.36,2.71,544.0,51.04339200000001
0.31,Ideal,G,VS2,61.4,57.0,544,4.33,4.37,2.67,544.0,50.522007
0.31,Very Good,E,SI1,63.0,59.0,544,4.26,4.31,2.7,544.0,49.57362
0.31,Good,E,SI1,63.4,55.0,544,4.29,4.32,2.73,544.0,50.594544000000006
0.31,Good,G,VS2,63.5,58.0,544,4.22,4.29,2.7,544.0,48.88026
0.31,Very Good,E,SI1,62.0,58.0,544,4.3,4.35,2.68,544.0,50.1294
0.31,Ideal,H,VS1,62.6,55.0,544,4.31,4.35,2.71,544.0,50.80843499999999
0.31,Ideal,G,VS2,61.4,56.0,544,4.34,4.36,2.67,544.0,50.522808
0.3,Very Good,E,VS2,62.9,58.0,544,4.27,4.31,2.7,544.0,49.689989999999995
0.31,Good,E,SI1,63.2,59.0,544,4.28,4.33,2.72,544.0,50.40812800000001
0.31,Ideal,G,VS2,61.7,55.0,544,4.35,4.37,2.69,544.0,51.135555
0.31,Very Good,H,VS1,61.4,56.0,544,4.37,4.39,2.69,544.0,51.605767
0.31,Very Good,E,SI1,62.7,58.0,544,4.31,4.33,2.71,544.0,50.574833
0.31,Good,E,SI1,63.1,57.0,544,4.28,4.31,2.71,544.0,49.990828
0.31,Ideal,G,VS2,61.8,57.0,544,4.34,4.36,2.69,544.0,50.901256
0.31,Premium,I,VVS2,59.4,59.0,544,4.41,4.44,2.63,544.0,51.496452
0.31,Ideal,G,VS2,59.6,57.0,544,4.4,4.43,2.63,544.0,51.26396
0.31,Very Good,I,VVS2,61.6,59.0,544,4.31,4.33,2.66,544.0,49.641718
0.7,Very Good,G,VS1,60.5,62.0,2287,5.72,5.76,3.47,2287.0,114.32678399999999
0.34,Ideal,D,IF,62.1,57.0,2287,4.46,4.52,2.79,2287.0,56.244167999999995
0.34,Ideal,D,IF,59.8,57.0,2287,4.57,4.59,2.74,2287.0,57.47506200000001
0.7,Ideal,I,SI1,62.6,54.0,2287,5.63,5.71,3.55,2287.0,114.12291499999999
